zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
98279,48.64471,-122.8083,Olga,WA,Washington,TRUE,,614,16.9,53055,San Juan,"{""53055"": ""100""}",San Juan,53055,FALSE,FALSE,America/Los_Angeles
98280,48.60694,-122.90963,Orcas,WA,Washington,TRUE,,438,23.7,53055,San Juan,"{""53055"": ""100""}",San Juan,53055,FALSE,FALSE,America/Los_Angeles
98281,48.98817,-123.05767,Point Roberts,WA,Washington,TRUE,,1116,88.2,53073,Whatcom,"{""53073"": ""100""}",Whatcom,53073,FALSE,FALSE,America/Los_Angeles
98282,48.18657,-122.47075,Camano Island,WA,Washington,TRUE,,17042,165.5,53029,Island,"{""53029"": ""100""}",Island,53029,FALSE,FALSE,America/Los_Angeles
98283,48.80273,-121.25818,Rockport,WA,Washington,TRUE,,342,0.2,53057,Skagit,"{""53057"": ""81.8"", ""53073"": ""18.2""}",Skagit|Whatcom,53057|53073,FALSE,FALSE,America/Los_Angeles
98284,48.55307,-122.12046,Sedro Woolley,WA,Washington,TRUE,,27106,37.1,53057,Skagit,"{""53057"": ""91.29"", ""53073"": ""8.71""}",Skagit|Whatcom,53057|53073,FALSE,FALSE,America/Los_Angeles
98286,48.57262,-122.95712,Shaw Island,WA,Washington,TRUE,,158,7.9,53055,San Juan,"{""53055"": ""100""}",San Juan,53055,FALSE,FALSE,America/Los_Angeles
98288,47.666,-121.27535,Skykomish,WA,Washington,TRUE,,231,0.4,53033,King,"{""53033"": ""100""}",King,53033,FALSE,FALSE,America/Los_Angeles
98290,47.95104,-121.98023,Snohomish,WA,Washington,TRUE,,36399,118.7,53061,Snohomish,"{""53061"": ""100""}",Snohomish,53061,FALSE,FALSE,America/Los_Angeles
98292,48.2234,-122.3073,Stanwood,WA,Washington,TRUE,,22246,115.2,53061,Snohomish,"{""53061"": ""99.7"", ""53057"": ""0.3""}",Snohomish|Skagit,53061|53057,FALSE,FALSE,America/Los_Angeles
98294,47.87617,-121.74479,Sultan,WA,Washington,TRUE,,7147,46.1,53061,Snohomish,"{""53061"": ""100""}",Snohomish,53061,FALSE,FALSE,America/Los_Angeles
98295,48.97181,-122.22851,Sumas,WA,Washington,TRUE,,2540,34,53073,Whatcom,"{""53073"": ""100""}",Whatcom,53073,FALSE,FALSE,America/Los_Angeles
