zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
59043,45.52619,-106.6504,Lame Deer,MT,Montana,TRUE,,2990,2.8,30087,Rosebud,"{""30087"": ""77.66"", ""30003"": ""22.34""}",Rosebud|Big Horn,30087|30003,FALSE,FALSE,America/Denver
59044,45.63607,-108.74525,Laurel,MT,Montana,TRUE,,12206,26.6,30111,Yellowstone,"{""30111"": ""96.76"", ""30009"": ""3.24""}",Yellowstone|Carbon,30111|30009,FALSE,FALSE,America/Denver
59046,46.4014,-109.00853,Lavina,MT,Montana,TRUE,,379,0.3,30037,Golden Valley,"{""30037"": ""97.69"", ""30065"": ""2.31""}",Golden Valley|Musselshell,30037|30065,FALSE,FALSE,America/Denver
59047,45.54805,-110.569,Livingston,MT,Montana,TRUE,,12728,5.5,30067,Park,"{""30067"": ""100""}",Park,30067,FALSE,FALSE,America/Denver
59050,45.24092,-107.5271,Lodge Grass,MT,Montana,TRUE,,1649,1,30003,Big Horn,"{""30003"": ""100""}",Big Horn,30003,FALSE,FALSE,America/Denver
59052,45.43122,-110.18328,McLeod,MT,Montana,TRUE,,157,0.1,30097,Sweet Grass,"{""30097"": ""82.01"", ""30067"": ""17.99""}",Sweet Grass|Park,30097|30067,FALSE,FALSE,America/Denver
59053,46.44501,-110.4549,Martinsdale,MT,Montana,TRUE,,363,0.2,30059,Meagher,"{""30059"": ""53.11"", ""30107"": ""46.89""}",Meagher|Wheatland,30059|30107,FALSE,FALSE,America/Denver
59054,46.64222,-107.73319,Melstone,MT,Montana,TRUE,,268,0.2,30065,Musselshell,"{""30065"": ""75.24"", ""30087"": ""24.76""}",Musselshell|Rosebud,30065|30087,FALSE,FALSE,America/Denver
59055,46.10414,-109.78086,Melville,MT,Montana,TRUE,,86,0.1,30097,Sweet Grass,"{""30097"": ""100""}",Sweet Grass,30097,FALSE,FALSE,America/Denver
59057,45.85203,-108.94186,Molt,MT,Montana,TRUE,,741,1.1,30111,Yellowstone,"{""30111"": ""75.87"", ""30095"": ""24.13""}",Yellowstone|Stillwater,30111|30095,FALSE,FALSE,America/Denver
59058,47.08099,-107.78958,Mosby,MT,Montana,TRUE,,21,0,30033,Garfield,"{""30033"": ""100""}",Garfield,30033,FALSE,FALSE,America/Denver
59059,46.40735,-108.07478,Musselshell,MT,Montana,TRUE,,179,0.3,30065,Musselshell,"{""30065"": ""100""}",Musselshell,30065,FALSE,FALSE,America/Denver
59061,45.34997,-109.87707,Nye,MT,Montana,TRUE,,250,0.4,30095,Stillwater,"{""30095"": ""100""}",Stillwater,30095,FALSE,FALSE,America/Denver
59062,45.0903,-106.14997,Otter,MT,Montana,TRUE,,16,0,30075,Powder River,"{""30075"": ""100""}",Powder River,30075,FALSE,FALSE,America/Denver
59063,45.66524,-108.96381,Park City,MT,Montana,TRUE,,1985,10.5,30095,Stillwater,"{""30095"": ""100""}",Stillwater,30095,FALSE,FALSE,America/Denver
59064,45.88238,-107.90781,Pompeys Pillar,MT,Montana,TRUE,,246,0.6,30111,Yellowstone,"{""30111"": ""89.08"", ""30003"": ""10.92""}",Yellowstone|Big Horn,30111|30003,FALSE,FALSE,America/Denver
59065,45.27875,-110.73092,Pray,MT,Montana,TRUE,,169,1.1,30067,Park,"{""30067"": ""100""}",Park,30067,FALSE,FALSE,America/Denver
59066,45.33741,-108.49493,Pryor,MT,Montana,TRUE,,576,0.7,30003,Big Horn,"{""30003"": ""100""}",Big Horn,30003,FALSE,FALSE,America/Denver
59067,45.98262,-109.2388,Rapelje,MT,Montana,TRUE,,254,0.3,30095,Stillwater,"{""30095"": ""100""}",Stillwater,30095,FALSE,FALSE,America/Denver
59068,45.15835,-109.44983,Red Lodge,MT,Montana,TRUE,,3355,2.5,30009,Carbon,"{""30009"": ""100""}",Carbon,30009,FALSE,FALSE,America/Denver
59069,45.71888,-109.60081,Reed Point,MT,Montana,TRUE,,580,0.6,30095,Stillwater,"{""30095"": ""74.62"", ""30097"": ""25.38""}",Stillwater|Sweet Grass,30095|30097,FALSE,FALSE,America/Denver
59070,45.36906,-109.18417,Roberts,MT,Montana,TRUE,,1033,2.5,30009,Carbon,"{""30009"": ""100""}",Carbon,30009,FALSE,FALSE,America/Denver
59071,45.26807,-109.56486,Roscoe,MT,Montana,TRUE,,167,0.7,30009,Carbon,"{""30009"": ""100""}",Carbon,30009,FALSE,FALSE,America/Denver
59072,46.4691,-108.53766,Roundup,MT,Montana,TRUE,,4328,1.7,30065,Musselshell,"{""30065"": ""98.99"", ""30069"": ""1.01""}",Musselshell|Petroleum,30065|30069,FALSE,FALSE,America/Denver
59074,46.36786,-109.31631,Ryegate,MT,Montana,TRUE,,331,0.2,30037,Golden Valley,"{""30037"": ""100""}",Golden Valley,30037,FALSE,FALSE,America/Denver
59075,45.39855,-107.88926,Saint Xavier,MT,Montana,TRUE,,229,0.3,30003,Big Horn,"{""30003"": ""100""}",Big Horn,30003,FALSE,FALSE,America/Denver
59076,46.27876,-107.07395,Sanders,MT,Montana,TRUE,,80,2.6,30103,Treasure,"{""30103"": ""100""}",Treasure,30103,FALSE,FALSE,America/Denver
59077,47.1839,-107.58782,Sand Springs,MT,Montana,TRUE,,91,0.1,30033,Garfield,"{""30033"": ""100""}",Garfield,30033,FALSE,FALSE,America/Denver
59078,46.34172,-109.53547,Shawmut,MT,Montana,TRUE,,168,0.3,30107,Wheatland,"{""30107"": ""91.03"", ""30037"": ""8.97""}",Wheatland|Golden Valley,30107|30037,FALSE,FALSE,America/Denver
59079,46.06377,-108.35367,Shepherd,MT,Montana,TRUE,,3707,4,30111,Yellowstone,"{""30111"": ""100""}",Yellowstone,30111,FALSE,FALSE,America/Denver
59081,45.00851,-109.97286,Silver Gate,MT,Montana,TRUE,,24,10.6,30067,Park,"{""30067"": ""100""}",Park,30067,FALSE,FALSE,America/Denver
59082,45.74188,-110.2249,Springdale,MT,Montana,TRUE,,19,25,30067,Park,"{""30067"": ""100""}",Park,30067,FALSE,FALSE,America/Denver
59085,46.36321,-110.10736,Two Dot,MT,Montana,TRUE,,130,0.2,30107,Wheatland,"{""30107"": ""100""}",Wheatland,30107,FALSE,FALSE,America/Denver
59086,46.06705,-110.56173,Wilsall,MT,Montana,TRUE,,914,0.7,30067,Park,"{""30067"": ""89.41"", ""30031"": ""9.77"", ""30059"": ""0.83""}",Park|Gallatin|Meagher,30067|30031|30059,FALSE,FALSE,America/Denver
59087,47.13236,-108.21161,Winnett,MT,Montana,TRUE,,391,0.1,30069,Petroleum,"{""30069"": ""100""}",Petroleum,30069,FALSE,FALSE,America/Denver
59088,46.1305,-108.04196,Worden,MT,Montana,TRUE,,1536,1.8,30111,Yellowstone,"{""30111"": ""100""}",Yellowstone,30111,FALSE,FALSE,America/Denver
59089,45.0772,-107.35526,Wyola,MT,Montana,TRUE,,471,0.7,30003,Big Horn,"{""30003"": ""100""}",Big Horn,30003,FALSE,FALSE,America/Denver
59101,45.61405,-108.38675,Billings,MT,Montana,TRUE,,41409,31.4,30111,Yellowstone,"{""30111"": ""99.94"", ""30003"": ""0.06""}",Yellowstone|Big Horn,30111|30003,FALSE,FALSE,America/Denver
59102,45.77569,-108.58016,Billings,MT,Montana,TRUE,,46611,1218.5,30111,Yellowstone,"{""30111"": ""100""}",Yellowstone,30111,FALSE,FALSE,America/Denver
59105,45.88269,-108.50585,Billings,MT,Montana,TRUE,,30943,114.9,30111,Yellowstone,"{""30111"": ""100""}",Yellowstone,30111,FALSE,FALSE,America/Denver
59106,45.80792,-108.6834,Billings,MT,Montana,TRUE,,18281,72.7,30111,Yellowstone,"{""30111"": ""100""}",Yellowstone,30111,FALSE,FALSE,America/Denver
59201,48.1729,-105.66875,Wolf Point,MT,Montana,TRUE,,5838,1.6,30085,Roosevelt,"{""30085"": ""91.59"", ""30055"": ""5.16"", ""30105"": ""3.25""}",Roosevelt|McCone|Valley,30085|30055|30105,FALSE,FALSE,America/Denver
59211,48.69453,-104.35835,Antelope,MT,Montana,TRUE,,129,0.5,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59212,48.18722,-104.19086,Bainville,MT,Montana,TRUE,,536,0.7,30085,Roosevelt,"{""30085"": ""100""}",Roosevelt,30085,FALSE,FALSE,America/Denver
59213,48.18464,-104.87858,Brockton,MT,Montana,TRUE,,814,0.7,30085,Roosevelt,"{""30085"": ""90.28"", ""30083"": ""9.72""}",Roosevelt|Richland,30085|30083,FALSE,FALSE,America/Denver
59214,47.30032,-106.01361,Brockway,MT,Montana,TRUE,,90,0.1,30055,McCone,"{""30055"": ""100""}",McCone,30055,FALSE,FALSE,America/Denver
59215,47.50394,-105.74629,Circle,MT,Montana,TRUE,,985,0.3,30055,McCone,"{""30055"": ""96.12"", ""30021"": ""3.88""}",McCone|Dawson,30055|30021,FALSE,FALSE,America/Denver
59217,47.5793,-104.24949,Crane,MT,Montana,TRUE,,153,17,30083,Richland,"{""30083"": ""100""}",Richland,30083,FALSE,FALSE,America/Denver
59218,48.10261,-104.55206,Culbertson,MT,Montana,TRUE,,893,1.1,30085,Roosevelt,"{""30085"": ""94.39"", ""30083"": ""5.61""}",Roosevelt|Richland,30085|30083,FALSE,FALSE,America/Denver
59219,48.53856,-104.17756,Dagmar,MT,Montana,TRUE,,293,0.4,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59221,47.92807,-104.19224,Fairview,MT,Montana,TRUE,,1870,2.5,30083,Richland,"{""30083"": ""74.85"", ""38053"": ""25.15""}",Richland|McKenzie,30083|38053,FALSE,FALSE,America/Denver
59222,48.7042,-105.14527,Flaxville,MT,Montana,TRUE,,175,0.3,30019,Daniels,"{""30019"": ""100""}",Daniels,30019,FALSE,FALSE,America/Denver
59223,47.89166,-106.2098,Fort Peck,MT,Montana,TRUE,,382,0.7,30105,Valley,"{""30105"": ""85.16"", ""30055"": ""14.84""}",Valley|McCone,30105|30055,FALSE,FALSE,America/Denver
59225,48.28847,-105.97934,Frazer,MT,Montana,TRUE,,550,0.7,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59226,48.34852,-104.58038,Froid,MT,Montana,TRUE,,492,0.6,30085,Roosevelt,"{""30085"": ""100""}",Roosevelt,30085,FALSE,FALSE,America/Denver
59230,48.09859,-106.83538,Glasgow,MT,Montana,TRUE,,4484,1.1,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59231,48.39802,-106.54804,Saint Marie,MT,Montana,TRUE,,470,91,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59240,48.84216,-106.23569,Glentana,MT,Montana,TRUE,,34,0.3,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59241,48.46975,-107.05858,Hinsdale,MT,Montana,TRUE,,375,0.1,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59242,48.43505,-104.4389,Homestead,MT,Montana,TRUE,,84,0.9,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59243,47.75213,-104.67241,Lambert,MT,Montana,TRUE,,230,0.2,30083,Richland,"{""30083"": ""100""}",Richland,30083,FALSE,FALSE,America/Denver
59244,48.60423,-106.31973,Larslan,MT,Montana,TRUE,,23,0,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59247,48.51172,-104.53503,Medicine Lake,MT,Montana,TRUE,,314,0.8,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59248,48.26666,-106.26984,Nashua,MT,Montana,TRUE,,690,0.5,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59250,48.85642,-106.57354,Opheim,MT,Montana,TRUE,,188,0.1,30105,Valley,"{""30105"": ""100""}",Valley,30105,FALSE,FALSE,America/Denver
59252,48.92181,-104.80926,Outlook,MT,Montana,TRUE,,88,0.2,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59253,48.71822,-105.8763,Peerless,MT,Montana,TRUE,,78,0.1,30019,Daniels,"{""30019"": ""100""}",Daniels,30019,FALSE,FALSE,America/Denver
59254,48.74875,-104.6076,Plentywood,MT,Montana,TRUE,,2032,2.9,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59255,48.2446,-105.16804,Poplar,MT,Montana,TRUE,,3247,1.9,30085,Roosevelt,"{""30085"": ""98.37"", ""30083"": ""1.63""}",Roosevelt|Richland,30085|30083,FALSE,FALSE,America/Denver
59256,48.91653,-104.55461,Raymond,MT,Montana,TRUE,,26,0.2,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59257,48.75446,-104.94202,Redstone,MT,Montana,TRUE,,50,0.1,30091,Sheridan,"{""30091"": ""100""}",Sheridan,30091,FALSE,FALSE,America/Denver
59258,48.57825,-104.69461,Reserve,MT,Montana,TRUE,,91,0.2,30091,Sheridan,"{""30091"": ""76.36"", ""30085"": ""23.64""}",Sheridan|Roosevelt,30091|30085,FALSE,FALSE,America/Denver
59259,47.68491,-105.08661,Richey,MT,Montana,TRUE,,303,0.2,30021,Dawson,"{""30021"": ""87.36"", ""30083"": ""12.64""}",Dawson|Richland,30021|30083,FALSE,FALSE,America/Denver
59260,48.8247,-106.07217,Richland,MT,Montana,TRUE,,139,0.2,30105,Valley,"{""30105"": ""73.64"", ""30019"": ""26.36""}",Valley|Daniels,30105|30019,FALSE,FALSE,America/Denver
59261,48.5825,-107.38539,Saco,MT,Montana,TRUE,,586,0.5,30071,Phillips,"{""30071"": ""92.5"", ""30105"": ""7.5""}",Phillips|Valley,30071|30105,FALSE,FALSE,America/Denver
59262,47.48778,-104.50347,Savage,MT,Montana,TRUE,,636,0.9,30083,Richland,"{""30083"": ""94.81"", ""30021"": ""5.19""}",Richland|Dawson,30083|30021,FALSE,FALSE,America/Denver
59263,48.78344,-105.52668,Scobey,MT,Montana,TRUE,,1445,0.8,30019,Daniels,"{""30019"": ""100""}",Daniels,30019,FALSE,FALSE,America/Denver
59270,47.57573,-104.08014,Sidney,MT,Montana,TRUE,,8771,3.5,30083,Richland,"{""30083"": ""98.27"", ""38053"": ""1.73""}",Richland|McKenzie,30083|38053,FALSE,FALSE,America/Denver
59274,47.82087,-105.47882,Vida,MT,Montana,TRUE,,281,0.3,30055,McCone,"{""30055"": ""100""}",McCone,30055,FALSE,FALSE,America/Denver
59275,48.87778,-104.20482,Westby,MT,Montana,TRUE,,439,0.4,30091,Sheridan,"{""30091"": ""85.64"", ""38023"": ""14.36""}",Sheridan|Divide,30091|38023,FALSE,FALSE,America/Denver
59276,48.93196,-105.18495,Whitetail,MT,Montana,TRUE,,22,0.1,30019,Daniels,"{""30019"": ""100""}",Daniels,30019,FALSE,FALSE,America/Denver
59301,46.29014,-105.7613,Miles City,MT,Montana,TRUE,,11408,1.4,30017,Custer,"{""30017"": ""99.52"", ""30075"": ""0.19"", ""30087"": ""0.18"", ""30033"": ""0.11""}",Custer|Powder River|Rosebud|Garfield,30017|30075|30087|30033,FALSE,FALSE,America/Denver
59311,45.18077,-104.43071,Alzada,MT,Montana,TRUE,,162,0.1,30011,Carter,"{""30011"": ""100""}",Carter,30011,FALSE,FALSE,America/Denver
59312,47.01122,-106.20525,Angela,MT,Montana,TRUE,,30,0,30033,Garfield,"{""30033"": ""100""}",Garfield,30033,FALSE,FALSE,America/Denver
59313,46.30559,-104.24971,Baker,MT,Montana,TRUE,,2322,1,30025,Fallon,"{""30025"": ""100""}",Fallon,30025,FALSE,FALSE,America/Denver
59314,45.07361,-105.36909,Biddle,MT,Montana,TRUE,,89,0.1,30075,Powder River,"{""30075"": ""100""}",Powder River,30075,FALSE,FALSE,America/Denver
59315,47.44087,-104.86239,Bloomfield,MT,Montana,TRUE,,79,0.1,30021,Dawson,"{""30021"": ""100""}",Dawson,30021,FALSE,FALSE,America/Denver
59317,45.36386,-105.49341,Broadus,MT,Montana,TRUE,,1121,0.2,30075,Powder River,"{""30075"": ""100""}",Powder River,30075,FALSE,FALSE,America/Denver
59318,47.49141,-107.48345,Brusett,MT,Montana,TRUE,,127,0.1,30033,Garfield,"{""30033"": ""100""}",Garfield,30033,FALSE,FALSE,America/Denver
59322,47.01452,-106.67992,Cohagen,MT,Montana,TRUE,,53,0,30033,Garfield,"{""30033"": ""100""}",Garfield,30033,FALSE,FALSE,America/Denver
59323,45.98499,-106.67019,Colstrip,MT,Montana,TRUE,,2510,15.7,30087,Rosebud,"{""30087"": ""100""}",Rosebud,30087,FALSE,FALSE,America/Denver
59324,45.78588,-104.5465,Ekalaka,MT,Montana,TRUE,,933,0.2,30011,Carter,"{""30011"": ""100""}",Carter,30011,FALSE,FALSE,America/Denver
59326,46.76265,-104.84331,Fallon,MT,Montana,TRUE,,226,0.2,30079,Prairie,"{""30079"": ""95.09"", ""30021"": ""4.91""}",Prairie|Dawson,30079|30021,FALSE,FALSE,America/Denver
59327,46.2524,-106.70624,Forsyth,MT,Montana,TRUE,,2535,0.5,30087,Rosebud,"{""30087"": ""100""}",Rosebud,30087,FALSE,FALSE,America/Denver
59330,47.09687,-104.75104,Glendive,MT,Montana,TRUE,,8499,2.7,30021,Dawson,"{""30021"": ""99.58"", ""30079"": ""0.42""}",Dawson|Prairie,30021|30079,FALSE,FALSE,America/Denver
59332,45.36711,-104.76841,Hammond,MT,Montana,TRUE,,204,0.1,30011,Carter,"{""30011"": ""100""}",Carter,30011,FALSE,FALSE,America/Denver
59333,46.28008,-106.21822,Hathaway,MT,Montana,TRUE,,10,0.5,30087,Rosebud,"{""30087"": ""100""}",Rosebud,30087,FALSE,FALSE,America/Denver
59336,46.33786,-105.01486,Ismay,MT,Montana,TRUE,,188,0.1,30017,Custer,"{""30017"": ""73.44"", ""30025"": ""26.56""}",Custer|Fallon,30017|30025,FALSE,FALSE,America/Denver
59337,47.3852,-106.80168,Jordan,MT,Montana,TRUE,,708,0.1,30033,Garfield,"{""30033"": ""100""}",Garfield,30033,FALSE,FALSE,America/Denver
59338,46.63606,-105.65565,Kinsey,MT,Montana,TRUE,,154,0.8,30017,Custer,"{""30017"": ""100""}",Custer,30017,FALSE,FALSE,America/Denver
59339,47.26372,-105.18592,Lindsay,MT,Montana,TRUE,,127,0.2,30021,Dawson,"{""30021"": ""100""}",Dawson,30021,FALSE,FALSE,America/Denver
59343,45.65675,-105.43796,Olive,MT,Montana,TRUE,,54,0.1,30075,Powder River,"{""30075"": ""100""}",Powder River,30075,FALSE,FALSE,America/Denver
59344,46.41199,-104.59529,Plevna,MT,Montana,TRUE,,487,0.4,30025,Fallon,"{""30025"": ""100""}",Fallon,30025,FALSE,FALSE,America/Denver
59347,46.43522,-106.35207,Rosebud,MT,Montana,TRUE,,301,0.1,30087,Rosebud,"{""30087"": ""99.07"", ""30017"": ""0.93""}",Rosebud|Custer,30087|30017,FALSE,FALSE,America/Denver
59349,46.88446,-105.5113,Terry,MT,Montana,TRUE,,1032,0.3,30079,Prairie,"{""30079"": ""97.7"", ""30017"": ""2.3""}",Prairie|Custer,30079|30017,FALSE,FALSE,America/Denver
59351,45.75297,-105.76015,Volborg,MT,Montana,TRUE,,176,0.1,30075,Powder River,"{""30075"": ""78.5"", ""30017"": ""21.5""}",Powder River|Custer,30075|30017,FALSE,FALSE,America/Denver
59353,46.96525,-104.24901,Wibaux,MT,Montana,TRUE,,1122,0.5,30109,Wibaux,"{""30109"": ""100""}",Wibaux,30109,FALSE,FALSE,America/Denver
59354,46.20586,-104.39787,Willard,MT,Montana,TRUE,,49,0.4,30025,Fallon,"{""30025"": ""100""}",Fallon,30025,FALSE,FALSE,America/Denver
59401,47.51103,-111.27552,Great Falls,MT,Montana,TRUE,,13605,1690.7,30013,Cascade,"{""30013"": ""100""}",Cascade,30013,FALSE,FALSE,America/Denver
59404,47.63059,-111.3471,Great Falls,MT,Montana,TRUE,,27576,29.4,30013,Cascade,"{""30013"": ""99.81"", ""30015"": ""0.19""}",Cascade|Chouteau,30013|30015,FALSE,FALSE,America/Denver
59405,47.30522,-111.28924,Great Falls,MT,Montana,TRUE,,31701,30.2,30013,Cascade,"{""30013"": ""100""}",Cascade,30013,FALSE,FALSE,America/Denver
59410,47.48417,-112.65292,Augusta,MT,Montana,TRUE,,580,0.2,30049,Lewis and Clark,"{""30049"": ""96.25"", ""30099"": ""3.75""}",Lewis and Clark|Teton,30049|30099,FALSE,FALSE,America/Denver
59411,48.87269,-113.40785,Babb,MT,Montana,TRUE,,721,1.2,30035,Glacier,"{""30035"": ""100""}",Glacier,30035,FALSE,FALSE,America/Denver
59412,47.32714,-110.89218,Belt,MT,Montana,TRUE,,1458,1.5,30013,Cascade,"{""30013"": ""100""}",Cascade,30013,FALSE,FALSE,America/Denver
59414,47.52734,-111.26797,Black Eagle,MT,Montana,TRUE,,923,214.4,30013,Cascade,"{""30013"": ""100""}",Cascade,30013,FALSE,FALSE,America/Denver
59416,48.04197,-111.49611,Brady,MT,Montana,TRUE,,280,0.3,30073,Pondera,"{""30073"": ""79.53"", ""30015"": ""20.47""}",Pondera|Chouteau,30073|30015,FALSE,FALSE,America/Denver
