zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
20135,39.09525,-77.87125,Bluemont,VA,Virginia,TRUE,,3187,27.6,51043,Clarke,"{""51043"": ""63.02"", ""51107"": ""32.04"", ""54037"": ""4.94""}",Clarke|Loudoun|Jefferson,51043|51107|54037,FALSE,FALSE,America/New_York
20136,38.73801,-77.55371,Bristow,VA,Virginia,TRUE,,29875,787.3,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
20137,38.81012,-77.72103,Broad Run,VA,Virginia,TRUE,,1527,34.3,51061,Fauquier,"{""51061"": ""67.81"", ""51153"": ""32.19""}",Fauquier|Prince William,51061|51153,FALSE,FALSE,America/New_York
20139,38.65629,-77.69719,Casanova,VA,Virginia,TRUE,,245,28.9,51061,Fauquier,"{""51061"": ""100""}",Fauquier,51061,FALSE,FALSE,America/New_York
20141,39.11358,-77.78901,Round Hill,VA,Virginia,TRUE,,7853,111.3,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20143,38.86001,-77.56762,Catharpin,VA,Virginia,TRUE,,827,41.5,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
20144,38.91354,-77.94242,Delaplane,VA,Virginia,TRUE,,1086,10.4,51061,Fauquier,"{""51061"": ""100""}",Fauquier,51061,FALSE,FALSE,America/New_York
20147,39.04152,-77.47954,Ashburn,VA,Virginia,TRUE,,63878,1240,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20148,38.99608,-77.52734,Ashburn,VA,Virginia,TRUE,,51243,1215.9,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20151,38.89574,-77.44484,Chantilly,VA,Virginia,TRUE,,23068,575,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
20152,38.91757,-77.50414,Chantilly,VA,Virginia,TRUE,,35302,546.9,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20155,38.81015,-77.61837,Gainesville,VA,Virginia,TRUE,,36642,490.2,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
20158,39.13859,-77.65443,Hamilton,VA,Virginia,TRUE,,4610,122.3,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20164,39.0127,-77.39565,Sterling,VA,Virginia,TRUE,,41684,2171.4,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20165,39.05056,-77.3887,Sterling,VA,Virginia,TRUE,,31912,1254.9,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20166,38.9858,-77.45517,Sterling,VA,Virginia,TRUE,,12236,270.6,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20169,38.87344,-77.6454,Haymarket,VA,Virginia,TRUE,,25619,307.4,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
20170,38.98079,-77.38038,Herndon,VA,Virginia,TRUE,,42690,1879.4,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
20171,38.92363,-77.39821,Herndon,VA,Virginia,TRUE,,51093,1629.3,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
20175,39.05928,-77.60071,Leesburg,VA,Virginia,TRUE,,34857,215.5,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20176,39.1821,-77.53593,Leesburg,VA,Virginia,TRUE,,52862,358.2,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20180,39.26836,-77.63875,Lovettsville,VA,Virginia,TRUE,,7705,69.6,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20181,38.6869,-77.57076,Nokesville,VA,Virginia,TRUE,,9350,61.3,51153,Prince William,"{""51153"": ""90.16"", ""51061"": ""9.84""}",Prince William|Fauquier,51153|51061,FALSE,FALSE,America/New_York
20184,39.00275,-77.88265,Upperville,VA,Virginia,TRUE,,496,4.8,51061,Fauquier,"{""51061"": ""55.3"", ""51107"": ""44.7""}",Fauquier|Loudoun,51061|51107,FALSE,FALSE,America/New_York
20186,38.70158,-77.84441,Warrenton,VA,Virginia,TRUE,,14839,88.9,51061,Fauquier,"{""51061"": ""99.9"", ""51047"": ""0.1""}",Fauquier|Culpeper,51061|51047,FALSE,FALSE,America/New_York
20187,38.72258,-77.74269,Warrenton,VA,Virginia,TRUE,,18738,148.9,51061,Fauquier,"{""51061"": ""100""}",Fauquier,51061,FALSE,FALSE,America/New_York
20190,38.95978,-77.33688,Reston,VA,Virginia,TRUE,,19950,1709.3,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
20191,38.93382,-77.35084,Reston,VA,Virginia,TRUE,,30181,1416,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
20194,38.98034,-77.34299,Reston,VA,Virginia,TRUE,,12467,1527.1,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
20197,39.19499,-77.62629,Waterford,VA,Virginia,TRUE,,2467,70.9,51107,Loudoun,"{""51107"": ""100""}",Loudoun,51107,FALSE,FALSE,America/New_York
20198,38.88034,-77.75758,The Plains,VA,Virginia,TRUE,,1905,10.1,51061,Fauquier,"{""51061"": ""100""}",Fauquier,51061,FALSE,FALSE,America/New_York
22003,38.83076,-77.21443,Annandale,VA,Virginia,TRUE,,59375,1842,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22015,38.78812,-77.28116,Burke,VA,Virginia,TRUE,,44523,2050.3,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22025,38.59932,-77.34028,Dumfries,VA,Virginia,TRUE,,18909,1071.4,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22026,38.5666,-77.29482,Dumfries,VA,Virginia,TRUE,,16465,788.2,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22027,38.89452,-77.22126,Dunn Loring,VA,Virginia,TRUE,,2003,1193.4,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22030,38.83937,-77.34167,Fairfax,VA,Virginia,TRUE,,59332,1213.6,51059,Fairfax,"{""51059"": ""68.17"", ""51600"": ""31.83""}",Fairfax|Fairfax,51059|51600,FALSE,FALSE,America/New_York
22031,38.85999,-77.26006,Fairfax,VA,Virginia,TRUE,,33379,1887.8,51059,Fairfax,"{""51059"": ""86.62"", ""51600"": ""13.38""}",Fairfax|Fairfax,51059|51600,FALSE,FALSE,America/New_York
22032,38.82046,-77.28999,Fairfax,VA,Virginia,TRUE,,31201,1626.7,51059,Fairfax,"{""51059"": ""96.43"", ""51600"": ""3.57""}",Fairfax|Fairfax,51059|51600,FALSE,FALSE,America/New_York
22033,38.87521,-77.38454,Fairfax,VA,Virginia,TRUE,,39478,2015.3,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22035,38.85526,-77.35826,Fairfax,VA,Virginia,TRUE,,0,0,51059,Fairfax,"{""51059"": ""0""}",Fairfax,51059,FALSE,FALSE,America/New_York
22039,38.75269,-77.31754,Fairfax Station,VA,Virginia,TRUE,,17598,288.6,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22041,38.84806,-77.14197,Falls Church,VA,Virginia,TRUE,,28429,3933.7,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22042,38.8644,-77.19563,Falls Church,VA,Virginia,TRUE,,35174,2055.3,51059,Fairfax,"{""51059"": ""99.16"", ""51610"": ""0.84""}",Fairfax|Falls Church,51059|51610,FALSE,FALSE,America/New_York
22043,38.90029,-77.19732,Falls Church,VA,Virginia,TRUE,,24806,2011.6,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22044,38.85971,-77.15559,Falls Church,VA,Virginia,TRUE,,13616,2404.4,51059,Fairfax,"{""51059"": ""89.36"", ""51610"": ""10.64""}",Fairfax|Falls Church,51059|51610,FALSE,FALSE,America/New_York
22046,38.88711,-77.18076,Falls Church,VA,Virginia,TRUE,,18698,2559.1,51610,Falls Church,"{""51610"": ""64.88"", ""51059"": ""35.12""}",Falls Church|Fairfax,51610|51059,FALSE,FALSE,America/New_York
22060,38.70543,-77.15639,Fort Belvoir,VA,Virginia,TRUE,,9489,278.2,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22066,39.00895,-77.30026,Great Falls,VA,Virginia,TRUE,,17767,254.3,51059,Fairfax,"{""51059"": ""93.54"", ""51107"": ""6.46""}",Fairfax|Loudoun,51059|51107,FALSE,FALSE,America/New_York
22079,38.68071,-77.20888,Lorton,VA,Virginia,TRUE,,36559,482.8,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22101,38.93942,-77.16663,McLean,VA,Virginia,TRUE,,29892,846.2,51059,Fairfax,"{""51059"": ""99.88"", ""51013"": ""0.12""}",Fairfax|Arlington,51059|51013,FALSE,FALSE,America/New_York
22102,38.94813,-77.22788,McLean,VA,Virginia,TRUE,,25627,944.2,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22124,38.89056,-77.33028,Oakton,VA,Virginia,TRUE,,18530,705.8,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22125,38.68228,-77.26075,Occoquan,VA,Virginia,TRUE,,955,2624.7,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22134,38.51861,-77.38479,Quantico,VA,Virginia,TRUE,,7537,123,51153,Prince William,"{""51153"": ""71.87"", ""51179"": ""28.13""}",Prince William|Stafford,51153|51179,FALSE,FALSE,America/New_York
22150,38.77242,-77.18599,Springfield,VA,Virginia,TRUE,,28905,1485.2,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22151,38.80286,-77.2095,Springfield,VA,Virginia,TRUE,,17917,1354.8,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22152,38.77578,-77.23156,Springfield,VA,Virginia,TRUE,,30624,1987,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22153,38.74484,-77.23465,Springfield,VA,Virginia,TRUE,,31196,1356.3,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22172,38.56708,-77.36486,Triangle,VA,Virginia,TRUE,,9934,303.8,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22180,38.89655,-77.25486,Vienna,VA,Virginia,TRUE,,24366,1620.4,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22181,38.90635,-77.29438,Vienna,VA,Virginia,TRUE,,15350,1041,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22182,38.93568,-77.27194,Vienna,VA,Virginia,TRUE,,26124,857,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22185,38.87463,-77.30401,Vienna,VA,Virginia,TRUE,,0,0,51059,Fairfax,"{""51059"": ""0""}",Fairfax,51059,FALSE,FALSE,America/New_York
22191,38.62411,-77.26905,Woodbridge,VA,Virginia,TRUE,,71019,1734.3,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22192,38.68334,-77.3161,Woodbridge,VA,Virginia,TRUE,,58690,1223.2,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22193,38.64308,-77.34807,Woodbridge,VA,Virginia,TRUE,,82309,1797.2,51153,Prince William,"{""51153"": ""100""}",Prince William,51153,FALSE,FALSE,America/New_York
22201,38.88665,-77.09518,Arlington,VA,Virginia,TRUE,,38541,6369.5,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22202,38.85639,-77.0517,Arlington,VA,Virginia,TRUE,,25409,2536.1,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22203,38.87376,-77.11726,Arlington,VA,Virginia,TRUE,,24309,6141.9,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22204,38.86083,-77.09894,Arlington,VA,Virginia,TRUE,,54617,5117.9,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22205,38.88348,-77.13957,Arlington,VA,Virginia,TRUE,,18982,2699.6,51013,Arlington,"{""51013"": ""99.9"", ""51610"": ""0.1""}",Arlington|Falls Church,51013|51610,FALSE,FALSE,America/New_York
22206,38.84412,-77.08891,Arlington,VA,Virginia,TRUE,,20508,3855.6,51013,Arlington,"{""51013"": ""98.08"", ""51510"": ""1.92""}",Arlington|Alexandria,51013|51510,FALSE,FALSE,America/New_York
22207,38.90662,-77.12384,Arlington,VA,Virginia,TRUE,,33170,1987.8,51013,Arlington,"{""51013"": ""99.72"", ""51059"": ""0.28""}",Arlington|Fairfax,51013|51059,FALSE,FALSE,America/New_York
22209,38.89469,-77.07532,Arlington,VA,Virginia,TRUE,,13227,8510.5,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22211,38.8802,-77.07067,Fort Myer,VA,Virginia,TRUE,,1353,298.7,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22213,38.89529,-77.16244,Arlington,VA,Virginia,TRUE,,3713,2471,51013,Arlington,"{""51013"": ""100""}",Arlington,51013,FALSE,FALSE,America/New_York
22214,38.86883,-77.07397,Arlington,VA,Virginia,TRUE,,0,0,51013,Arlington,"{""51013"": ""0""}",Arlington,51013,FALSE,FALSE,America/New_York
22301,38.82002,-77.05961,Alexandria,VA,Virginia,TRUE,,13377,3660.2,51510,Alexandria,"{""51510"": ""100""}",Alexandria,51510,FALSE,FALSE,America/New_York
22302,38.8281,-77.08485,Alexandria,VA,Virginia,TRUE,,17566,3030.9,51510,Alexandria,"{""51510"": ""94.62"", ""51059"": ""5.38""}",Alexandria|Fairfax,51510|51059,FALSE,FALSE,America/New_York
22303,38.79331,-77.07853,Alexandria,VA,Virginia,TRUE,,14558,3873.3,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22304,38.81377,-77.11394,Alexandria,VA,Virginia,TRUE,,48510,4040.8,51510,Alexandria,"{""51510"": ""99.63"", ""51059"": ""0.37""}",Alexandria|Fairfax,51510|51059,FALSE,FALSE,America/New_York
22305,38.83646,-77.06247,Alexandria,VA,Virginia,TRUE,,18579,5318.7,51510,Alexandria,"{""51510"": ""100""}",Alexandria,51510,FALSE,FALSE,America/New_York
22306,38.7567,-77.0929,Alexandria,VA,Virginia,TRUE,,35425,1888.8,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22307,38.77203,-77.05739,Alexandria,VA,Virginia,TRUE,,9902,1321.4,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22308,38.73131,-77.05774,Alexandria,VA,Virginia,TRUE,,13610,1169.4,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22309,38.71932,-77.10725,Alexandria,VA,Virginia,TRUE,,37464,1921.4,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22310,38.78468,-77.12148,Alexandria,VA,Virginia,TRUE,,32380,1743.5,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22311,38.83438,-77.12238,Alexandria,VA,Virginia,TRUE,,19002,4768.3,51510,Alexandria,"{""51510"": ""92.95"", ""51059"": ""7.05""}",Alexandria|Fairfax,51510|51059,FALSE,FALSE,America/New_York
22312,38.81648,-77.15368,Alexandria,VA,Virginia,TRUE,,32566,2343,51059,Fairfax,"{""51059"": ""76.18"", ""51510"": ""23.82""}",Fairfax|Alexandria,51059|51510,FALSE,FALSE,America/New_York
22314,38.80723,-77.05683,Alexandria,VA,Virginia,TRUE,,34378,3489.2,51510,Alexandria,"{""51510"": ""100""}",Alexandria,51510,FALSE,FALSE,America/New_York
22315,38.756,-77.15058,Alexandria,VA,Virginia,TRUE,,29470,2081,51059,Fairfax,"{""51059"": ""100""}",Fairfax,51059,FALSE,FALSE,America/New_York
22401,38.29918,-77.48713,Fredericksburg,VA,Virginia,TRUE,,28622,1057.3,51630,Fredericksburg,"{""51630"": ""100""}",Fredericksburg,51630,FALSE,FALSE,America/New_York
22405,38.31521,-77.40371,Fredericksburg,VA,Virginia,TRUE,,31747,232.2,51179,Stafford,"{""51179"": ""100""}",Stafford,51179,FALSE,FALSE,America/New_York
22406,38.40022,-77.55114,Fredericksburg,VA,Virginia,TRUE,,26256,139.6,51179,Stafford,"{""51179"": ""99.92"", ""51061"": ""0.08""}",Stafford|Fauquier,51179|51061,FALSE,FALSE,America/New_York
22407,38.2834,-77.57529,Fredericksburg,VA,Virginia,TRUE,,58826,400.5,51177,Spotsylvania,"{""51177"": ""100""}",Spotsylvania,51177,FALSE,FALSE,America/New_York
22408,38.22075,-77.44514,Fredericksburg,VA,Virginia,TRUE,,30285,254.6,51177,Spotsylvania,"{""51177"": ""99.08"", ""51033"": ""0.92""}",Spotsylvania|Caroline,51177|51033,FALSE,FALSE,America/New_York
22427,38.09231,-77.27064,Bowling Green,VA,Virginia,TRUE,,5349,13.5,51033,Caroline,"{""51033"": ""100""}",Caroline,51033,FALSE,FALSE,America/New_York
22432,37.86906,-76.34909,Burgess,VA,Virginia,TRUE,,241,22.5,51133,Northumberland,"{""51133"": ""100""}",Northumberland,51133,FALSE,FALSE,America/New_York
22433,38.3579,-77.86348,Burr Hill,VA,Virginia,TRUE,,427,39.3,51137,Orange,"{""51137"": ""100""}",Orange,51137,FALSE,FALSE,America/New_York
22435,37.9717,-76.57188,Callao,VA,Virginia,TRUE,,2471,37.3,51133,Northumberland,"{""51133"": ""94.63"", ""51159"": ""4.18"", ""51193"": ""1.19""}",Northumberland|Richmond|Westmoreland,51133|51159|51193,FALSE,FALSE,America/New_York
22436,38.04212,-77.07106,Caret,VA,Virginia,TRUE,,736,10,51057,Essex,"{""51057"": ""100""}",Essex,51057,FALSE,FALSE,America/New_York
22437,37.77657,-76.80916,Center Cross,VA,Virginia,TRUE,,888,8.3,51057,Essex,"{""51057"": ""84.69"", ""51097"": ""15.31""}",Essex|King and Queen,51057|51097,FALSE,FALSE,America/New_York
22438,38.03834,-76.99114,Champlain,VA,Virginia,TRUE,,358,3.3,51057,Essex,"{""51057"": ""100""}",Essex,51057,FALSE,FALSE,America/New_York
22443,38.17862,-76.9962,Colonial Beach,VA,Virginia,TRUE,,8872,56.2,51193,Westmoreland,"{""51193"": ""100""}",Westmoreland,51193,FALSE,FALSE,America/New_York
22448,38.3405,-77.03217,Dahlgren,VA,Virginia,TRUE,,646,59.3,51099,King George,"{""51099"": ""100""}",King George,51099,FALSE,FALSE,America/New_York
22454,37.84077,-76.84591,Dunnsville,VA,Virginia,TRUE,,1746,16.6,51057,Essex,"{""51057"": ""100""}",Essex,51057,FALSE,FALSE,America/New_York
22460,37.87589,-76.60731,Farnham,VA,Virginia,TRUE,,1344,9,51159,Richmond,"{""51159"": ""100""}",Richmond,51159,FALSE,FALSE,America/New_York
22469,38.07,-76.6536,Hague,VA,Virginia,TRUE,,1738,21.5,51193,Westmoreland,"{""51193"": ""100""}",Westmoreland,51193,FALSE,FALSE,America/New_York
22473,37.88529,-76.41935,Heathsville,VA,Virginia,TRUE,,5061,17.4,51133,Northumberland,"{""51133"": ""98.39"", ""51103"": ""1.61""}",Northumberland|Lancaster,51133|51103,FALSE,FALSE,America/New_York
22476,38.04281,-77.07113,Hustle,VA,Virginia,TRUE,,238,5.2,51057,Essex,"{""51057"": ""100""}",Essex,51057,FALSE,FALSE,America/New_York
22480,37.66653,-76.41511,Irvington,VA,Virginia,TRUE,,647,97.7,51103,Lancaster,"{""51103"": ""100""}",Lancaster,51103,FALSE,FALSE,America/New_York
22482,37.73409,-76.35442,Kilmarnock,VA,Virginia,TRUE,,3173,40.2,51103,Lancaster,"{""51103"": ""65.69"", ""51133"": ""34.31""}",Lancaster|Northumberland,51103|51133,FALSE,FALSE,America/New_York
22485,38.27166,-77.16006,King George,VA,Virginia,TRUE,,25606,56.3,51099,King George,"{""51099"": ""99.92"", ""51193"": ""0.08""}",King George|Westmoreland,51099|51193,FALSE,FALSE,America/New_York
22488,38.04632,-76.59111,Kinsale,VA,Virginia,TRUE,,860,12.2,51193,Westmoreland,"{""51193"": ""100""}",Westmoreland,51193,FALSE,FALSE,America/New_York
22503,37.76227,-76.50215,Lancaster,VA,Virginia,TRUE,,3208,14.1,51103,Lancaster,"{""51103"": ""100""}",Lancaster,51103,FALSE,FALSE,America/New_York
22504,37.76328,-76.71059,Laneview,VA,Virginia,TRUE,,384,16.3,51057,Essex,"{""51057"": ""82.51"", ""51119"": ""17.49""}",Essex|Middlesex,51057|51119,FALSE,FALSE,America/New_York
22508,38.31812,-77.78725,Locust Grove,VA,Virginia,TRUE,,14750,102.9,51137,Orange,"{""51137"": ""91.87"", ""51177"": ""8.13""}",Orange|Spotsylvania,51137|51177,FALSE,FALSE,America/New_York
22509,38.12101,-77.07479,Loretto,VA,Virginia,TRUE,,102,3.4,51057,Essex,"{""51057"": ""100""}",Essex,51057,FALSE,FALSE,America/New_York
22511,37.98868,-76.50515,Lottsburg,VA,Virginia,TRUE,,871,23.7,51133,Northumberland,"{""51133"": ""100""}",Northumberland,51133,FALSE,FALSE,America/New_York
22514,37.97427,-77.24636,Milford,VA,Virginia,TRUE,,2195,9.7,51033,Caroline,"{""51033"": ""99.73"", ""51097"": ""0.27""}",Caroline|King and Queen,51033|51097,FALSE,FALSE,America/New_York
22520,38.11794,-76.80415,Montross,VA,Virginia,TRUE,,5636,23.8,51193,Westmoreland,"{""51193"": ""100""}",Westmoreland,51193,FALSE,FALSE,America/New_York
22529,38.00963,-76.68586,Oldhams,VA,Virginia,TRUE,,154,5.4,51193,Westmoreland,"{""51193"": ""100""}",Westmoreland,51193,FALSE,FALSE,America/New_York
22530,37.90103,-76.28057,Ophelia,VA,Virginia,TRUE,,168,43.1,51133,Northumberland,"{""51133"": ""100""}",Northumberland,51133,FALSE,FALSE,America/New_York
22534,38.0794,-77.67173,Partlow,VA,Virginia,TRUE,,3228,36.7,51177,Spotsylvania,"{""51177"": ""100""}",Spotsylvania,51177,FALSE,FALSE,America/New_York
22535,38.1521,-77.16466,Port Royal,VA,Virginia,TRUE,,554,22.5,51033,Caroline,"{""51033"": ""100""}",Caroline,51033,FALSE,FALSE,America/New_York
22538,38.2062,-77.25121,Rappahannock Academy,VA,Virginia,TRUE,,121,3.5,51033,Caroline,"{""51033"": ""100""}",Caroline,51033,FALSE,FALSE,America/New_York
22539,37.85905,-76.28774,Reedville,VA,Virginia,TRUE,,2234,50.7,51133,Northumberland,"{""51133"": ""100""}",Northumberland,51133,FALSE,FALSE,America/New_York
22542,38.29321,-77.88264,Rhoadesville,VA,Virginia,TRUE,,1761,32.9,51137,Orange,"{""51137"": ""100""}",Orange,51137,FALSE,FALSE,America/New_York
22546,37.94192,-77.44866,Ruther Glen,VA,Virginia,TRUE,,16334,38.9,51033,Caroline,"{""51033"": ""96.86"", ""51085"": ""3.14""}",Caroline|Hanover,51033|51085,FALSE,FALSE,America/New_York
22548,37.8293,-76.69244,Sharps,VA,Virginia,TRUE,,511,198.5,51159,Richmond,"{""51159"": ""100""}",Richmond,51159,FALSE,FALSE,America/New_York
