zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
27025,36.37788,-79.97286,Madison,NC,North Carolina,TRUE,,10937,43,37157,Rockingham,"{""37157"": ""79.57"", ""37169"": ""20.43""}",Rockingham|Stokes,37157|37169,FALSE,FALSE,America/New_York
27027,36.44539,-79.98931,Mayodan,NC,North Carolina,TRUE,,4190,74.4,37157,Rockingham,"{""37157"": ""100""}",Rockingham,37157,FALSE,FALSE,America/New_York
27028,35.92347,-80.57515,Mocksville,NC,North Carolina,TRUE,,26465,53,37059,Davie,"{""37059"": ""99.83"", ""37097"": ""0.17""}",Davie|Iredell,37059|37097,FALSE,FALSE,America/New_York
27030,36.48892,-80.62906,Mount Airy,NC,North Carolina,TRUE,,35575,80.5,37171,Surry,"{""37171"": ""99.13"", ""37169"": ""0.87""}",Surry|Stokes,37171|37169,FALSE,FALSE,America/New_York
27040,36.16893,-80.38971,Pfafftown,NC,North Carolina,TRUE,,12519,181.1,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27041,36.41987,-80.48238,Pilot Mountain,NC,North Carolina,TRUE,,7951,52,37171,Surry,"{""37171"": ""83.2"", ""37169"": ""16.8""}",Surry|Stokes,37171|37169,FALSE,FALSE,America/New_York
27042,36.34116,-80.05603,Pine Hall,NC,North Carolina,TRUE,,606,27.1,37169,Stokes,"{""37169"": ""100""}",Stokes,37169,FALSE,FALSE,America/New_York
27043,36.33748,-80.45027,Pinnacle,NC,North Carolina,TRUE,,6917,37.3,37169,Stokes,"{""37169"": ""57.28"", ""37171"": ""42.55"", ""37067"": ""0.17""}",Stokes|Surry|Forsyth,37169|37171|37067,FALSE,FALSE,America/New_York
27045,36.23488,-80.29577,Rural Hall,NC,North Carolina,TRUE,,9552,159.2,37067,Forsyth,"{""37067"": ""98.18"", ""37169"": ""1.82""}",Forsyth|Stokes,37067|37169,FALSE,FALSE,America/New_York
27046,36.49321,-80.09055,Sandy Ridge,NC,North Carolina,TRUE,,1771,16.8,37169,Stokes,"{""37169"": ""100""}",Stokes,37169,FALSE,FALSE,America/New_York
27047,36.31155,-80.57765,Siloam,NC,North Carolina,TRUE,,1439,27.4,37171,Surry,"{""37171"": ""100""}",Surry,37171,FALSE,FALSE,America/New_York
27048,36.47573,-79.91057,Stoneville,NC,North Carolina,TRUE,,8423,39.2,37157,Rockingham,"{""37157"": ""100""}",Rockingham,37157,FALSE,FALSE,America/New_York
27050,36.23598,-80.40128,Tobaccoville,NC,North Carolina,TRUE,,3811,59.1,37067,Forsyth,"{""37067"": ""84"", ""37169"": ""16""}",Forsyth|Stokes,37067|37169,FALSE,FALSE,America/New_York
27051,36.18762,-80.16052,Walkertown,NC,North Carolina,TRUE,,7641,160.6,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27052,36.32615,-80.15436,Walnut Cove,NC,North Carolina,TRUE,,10383,38.2,37169,Stokes,"{""37169"": ""87.7"", ""37067"": ""12.3""}",Stokes|Forsyth,37169|37067,FALSE,FALSE,America/New_York
27053,36.47279,-80.34823,Westfield,NC,North Carolina,TRUE,,3233,18.5,37169,Stokes,"{""37169"": ""91.75"", ""37171"": ""8.25""}",Stokes|Surry,37169|37171,FALSE,FALSE,America/New_York
27054,35.79245,-80.5984,Woodleaf,NC,North Carolina,TRUE,,2725,36.1,37159,Rowan,"{""37159"": ""100""}",Rowan,37159,FALSE,FALSE,America/New_York
27055,36.11345,-80.6337,Yadkinville,NC,North Carolina,TRUE,,13145,47.4,37197,Yadkin,"{""37197"": ""99.39"", ""37097"": ""0.37"", ""37059"": ""0.24""}",Yadkin|Iredell|Davie,37197|37097|37059,FALSE,FALSE,America/New_York
27101,36.11173,-80.19857,Winston Salem,NC,North Carolina,TRUE,,19713,596.2,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27103,36.05798,-80.32147,Winston Salem,NC,North Carolina,TRUE,,34688,722,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27104,36.09482,-80.3239,Winston Salem,NC,North Carolina,TRUE,,28402,889.4,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27105,36.16283,-80.23476,Winston Salem,NC,North Carolina,TRUE,,40134,460.5,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27106,36.14292,-80.32263,Winston Salem,NC,North Carolina,TRUE,,48709,656.5,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27107,36.01471,-80.1783,Winston Salem,NC,North Carolina,TRUE,,48000,284.8,37067,Forsyth,"{""37067"": ""73.47"", ""37057"": ""26.53""}",Forsyth|Davidson,37067|37057,FALSE,FALSE,America/New_York
27109,36.13391,-80.27798,Winston Salem,NC,North Carolina,TRUE,,2661,5262.1,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27110,36.08926,-80.22497,Winston Salem,NC,North Carolina,TRUE,,2723,5573.6,37067,Forsyth,"{""37067"": ""100""}",Forsyth,37067,FALSE,FALSE,America/New_York
27127,36.01992,-80.27894,Winston Salem,NC,North Carolina,TRUE,,40511,525.6,37067,Forsyth,"{""37067"": ""87.9"", ""37057"": ""12.1""}",Forsyth|Davidson,37067|37057,FALSE,FALSE,America/New_York
27201,36.03424,-79.48485,Alamance,NC,North Carolina,TRUE,,66,192.9,37001,Alamance,"{""37001"": ""100""}",Alamance,37001,FALSE,FALSE,America/New_York
27203,35.73221,-79.7893,Asheboro,NC,North Carolina,TRUE,,20983,370.3,37151,Randolph,"{""37151"": ""100""}",Randolph,37151,FALSE,FALSE,America/New_York
27205,35.63956,-79.85091,Asheboro,NC,North Carolina,TRUE,,34805,60.1,37151,Randolph,"{""37151"": ""100""}",Randolph,37151,FALSE,FALSE,America/New_York
27207,35.60548,-79.39299,Bear Creek,NC,North Carolina,TRUE,,3227,14.7,37037,Chatham,"{""37037"": ""100""}",Chatham,37037,FALSE,FALSE,America/New_York
27208,35.56282,-79.54294,Bennett,NC,North Carolina,TRUE,,1721,17.1,37037,Chatham,"{""37037"": ""53.4"", ""37151"": ""34.31"", ""37125"": ""12.29""}",Chatham|Randolph|Moore,37037|37151|37125,FALSE,FALSE,America/New_York
27209,35.34314,-79.7508,Biscoe,NC,North Carolina,TRUE,,4584,38.8,37123,Montgomery,"{""37123"": ""92.22"", ""37125"": ""7.78""}",Montgomery|Moore,37123|37125,FALSE,FALSE,America/New_York
27212,36.46058,-79.28064,Blanch,NC,North Carolina,TRUE,,2196,17.5,37033,Caswell,"{""37033"": ""100""}",Caswell,37033,FALSE,FALSE,America/New_York
27214,36.21252,-79.67859,Browns Summit,NC,North Carolina,TRUE,,11825,94.9,37081,Guilford,"{""37081"": ""95.55"", ""37157"": ""4.45""}",Guilford|Rockingham,37081|37157,FALSE,FALSE,America/New_York
27215,36.03178,-79.48892,Burlington,NC,North Carolina,TRUE,,42331,262.6,37001,Alamance,"{""37001"": ""96.32"", ""37081"": ""3.68""}",Alamance|Guilford,37001|37081,FALSE,FALSE,America/New_York
27217,36.19274,-79.38335,Burlington,NC,North Carolina,TRUE,,37099,116.3,37001,Alamance,"{""37001"": ""96.9"", ""37033"": ""3.1""}",Alamance|Caswell,37001|37033,FALSE,FALSE,America/New_York
27229,35.25024,-79.79754,Candor,NC,North Carolina,TRUE,,3484,15.3,37123,Montgomery,"{""37123"": ""100""}",Montgomery,37123,FALSE,FALSE,America/New_York
27231,36.20296,-79.16981,Cedar Grove,NC,North Carolina,TRUE,,2020,21.5,37135,Orange,"{""37135"": ""100""}",Orange,37135,FALSE,FALSE,America/New_York
27233,35.88702,-79.69957,Climax,NC,North Carolina,TRUE,,4096,64.6,37151,Randolph,"{""37151"": ""62.24"", ""37081"": ""37.76""}",Randolph|Guilford,37151|37081,FALSE,FALSE,America/New_York
27235,36.0953,-80.00887,Colfax,NC,North Carolina,TRUE,,4443,126.6,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27239,35.60758,-80.08959,Denton,NC,North Carolina,TRUE,,9562,24.5,37057,Davidson,"{""37057"": ""73.4"", ""37151"": ""26.6""}",Davidson|Randolph,37057|37151,FALSE,FALSE,America/New_York
27242,35.33052,-79.63977,Eagle Springs,NC,North Carolina,TRUE,,1366,9.8,37125,Moore,"{""37125"": ""100""}",Moore,37125,FALSE,FALSE,America/New_York
27243,36.078,-79.19495,Efland,NC,North Carolina,TRUE,,4369,42.6,37135,Orange,"{""37135"": ""100""}",Orange,37135,FALSE,FALSE,America/New_York
27244,36.21011,-79.48778,Elon,NC,North Carolina,TRUE,,16036,122.7,37001,Alamance,"{""37001"": ""89.44"", ""37033"": ""7.96"", ""37081"": ""2.6""}",Alamance|Caswell|Guilford,37001|37033|37081,FALSE,FALSE,America/New_York
27248,35.78777,-79.70968,Franklinville,NC,North Carolina,TRUE,,3555,39.8,37151,Randolph,"{""37151"": ""100""}",Randolph,37151,FALSE,FALSE,America/New_York
27249,36.1574,-79.5819,Gibsonville,NC,North Carolina,TRUE,,11882,79.5,37081,Guilford,"{""37081"": ""67.34"", ""37001"": ""27.04"", ""37033"": ""4.86"", ""37157"": ""0.76""}",Guilford|Alamance|Caswell|Rockingham,37081|37001|37033|37157,FALSE,FALSE,America/New_York
27252,35.56417,-79.34949,Goldston,NC,North Carolina,TRUE,,1669,15,37037,Chatham,"{""37037"": ""100""}",Chatham,37037,FALSE,FALSE,America/New_York
27253,35.96166,-79.34546,Graham,NC,North Carolina,TRUE,,30573,134,37001,Alamance,"{""37001"": ""100""}",Alamance,37001,FALSE,FALSE,America/New_York
27258,36.03624,-79.32597,Haw River,NC,North Carolina,TRUE,,7370,167.2,37001,Alamance,"{""37001"": ""100""}",Alamance,37001,FALSE,FALSE,America/New_York
27260,35.95396,-79.98833,High Point,NC,North Carolina,TRUE,,25505,810.5,37081,Guilford,"{""37081"": ""98.9"", ""37151"": ""1.1""}",Guilford|Randolph,37081|37151,FALSE,FALSE,America/New_York
27262,35.96231,-80.03839,High Point,NC,North Carolina,TRUE,,24510,719.1,37081,Guilford,"{""37081"": ""93.63"", ""37057"": ""6.37""}",Guilford|Davidson,37081|37057,FALSE,FALSE,America/New_York
27263,35.90928,-79.93796,High Point,NC,North Carolina,TRUE,,21886,216.7,37151,Randolph,"{""37151"": ""67.94"", ""37081"": ""32.06""}",Randolph|Guilford,37151|37081,FALSE,FALSE,America/New_York
27265,36.00956,-80.03052,High Point,NC,North Carolina,TRUE,,51477,472.2,37081,Guilford,"{""37081"": ""82.64"", ""37057"": ""16.35"", ""37067"": ""1.01""}",Guilford|Davidson|Forsyth,37081|37057|37067,FALSE,FALSE,America/New_York
27278,36.08601,-79.08617,Hillsborough,NC,North Carolina,TRUE,,26884,102.4,37135,Orange,"{""37135"": ""94.21"", ""37063"": ""5.79""}",Orange|Durham,37135|37063,FALSE,FALSE,America/New_York
27281,35.18609,-79.62675,Jackson Springs,NC,North Carolina,TRUE,,3433,25.5,37125,Moore,"{""37125"": ""54.45"", ""37123"": ""45.55""}",Moore|Montgomery,37125|37123,FALSE,FALSE,America/New_York
27282,35.9957,-79.92824,Jamestown,NC,North Carolina,TRUE,,17090,478.9,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27283,35.95195,-79.63724,Julian,NC,North Carolina,TRUE,,3194,46.8,37081,Guilford,"{""37081"": ""97.61"", ""37151"": ""2.39""}",Guilford|Randolph,37081|37151,FALSE,FALSE,America/New_York
27284,36.11847,-80.07738,Kernersville,NC,North Carolina,TRUE,,55489,268.1,37067,Forsyth,"{""37067"": ""94.06"", ""37081"": ""4.93"", ""37057"": ""1.01""}",Forsyth|Guilford|Davidson,37067|37081|37057,FALSE,FALSE,America/New_York
27288,36.4991,-79.74662,Eden,NC,North Carolina,TRUE,,23436,133.6,37157,Rockingham,"{""37157"": ""100""}",Rockingham,37157,FALSE,FALSE,America/New_York
27291,36.40204,-79.16604,Leasburg,NC,North Carolina,TRUE,,1616,12.3,37033,Caswell,"{""37033"": ""59.75"", ""37145"": ""40.25""}",Caswell|Person,37033|37145,FALSE,FALSE,America/New_York
27292,35.73451,-80.20924,Lexington,NC,North Carolina,TRUE,,39360,104.5,37057,Davidson,"{""37057"": ""99.85"", ""37151"": ""0.15""}",Davidson|Randolph,37057|37151,FALSE,FALSE,America/New_York
27295,35.86839,-80.31509,Lexington,NC,North Carolina,TRUE,,38255,115.8,37057,Davidson,"{""37057"": ""100""}",Davidson,37057,FALSE,FALSE,America/New_York
27298,35.88583,-79.56712,Liberty,NC,North Carolina,TRUE,,10925,44.4,37151,Randolph,"{""37151"": ""60.28"", ""37001"": ""23.81"", ""37081"": ""15.55"", ""37037"": ""0.36""}",Randolph|Alamance|Guilford|Chatham,37151|37001|37081|37037,FALSE,FALSE,America/New_York
27299,35.75219,-80.38593,Linwood,NC,North Carolina,TRUE,,6172,86.6,37057,Davidson,"{""37057"": ""100""}",Davidson,37057,FALSE,FALSE,America/New_York
27301,36.11377,-79.66684,McLeansville,NC,North Carolina,TRUE,,9358,108.3,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27302,36.14042,-79.26434,Mebane,NC,North Carolina,TRUE,,31280,103.4,37001,Alamance,"{""37001"": ""68.81"", ""37135"": ""27.82"", ""37033"": ""3.38""}",Alamance|Orange|Caswell,37001|37135|37033,FALSE,FALSE,America/New_York
27305,36.5195,-79.22876,Milton,NC,North Carolina,TRUE,,1624,23.4,37033,Caswell,"{""37033"": ""97.74"", ""37145"": ""2.26""}",Caswell|Person,37033|37145,FALSE,FALSE,America/New_York
27306,35.21538,-79.97525,Mount Gilead,NC,North Carolina,TRUE,,6428,14.2,37123,Montgomery,"{""37123"": ""94.82"", ""37153"": ""5.18""}",Montgomery|Richmond,37123|37153,FALSE,FALSE,America/New_York
27310,36.17268,-79.99314,Oak Ridge,NC,North Carolina,TRUE,,7253,174.2,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27311,36.48314,-79.47459,Pelham,NC,North Carolina,TRUE,,3521,29.4,37033,Caswell,"{""37033"": ""84.3"", ""37157"": ""15.7""}",Caswell|Rockingham,37033|37157,FALSE,FALSE,America/New_York
27312,35.75676,-79.19671,Pittsboro,NC,North Carolina,TRUE,,20508,46.6,37037,Chatham,"{""37037"": ""99.71"", ""37001"": ""0.29""}",Chatham|Alamance,37037|37001,FALSE,FALSE,America/New_York
27313,35.929,-79.75182,Pleasant Garden,NC,North Carolina,TRUE,,6733,91.6,37081,Guilford,"{""37081"": ""67.05"", ""37151"": ""32.95""}",Guilford|Randolph,37081|37151,FALSE,FALSE,America/New_York
27314,36.29169,-79.18699,Prospect Hill,NC,North Carolina,TRUE,,956,14.2,37033,Caswell,"{""37033"": ""100""}",Caswell,37033,FALSE,FALSE,America/New_York
27315,36.5052,-79.39276,Providence,NC,North Carolina,TRUE,,1763,25.8,37033,Caswell,"{""37033"": ""100""}",Caswell,37033,FALSE,FALSE,America/New_York
27316,35.68986,-79.62225,Ramseur,NC,North Carolina,TRUE,,8369,46.7,37151,Randolph,"{""37151"": ""100""}",Randolph,37151,FALSE,FALSE,America/New_York
27317,35.83746,-79.80283,Randleman,NC,North Carolina,TRUE,,16169,116.3,37151,Randolph,"{""37151"": ""96.86"", ""37081"": ""3.14""}",Randolph|Guilford,37151|37081,FALSE,FALSE,America/New_York
27320,36.34247,-79.65758,Reidsville,NC,North Carolina,TRUE,,38997,59.8,37157,Rockingham,"{""37157"": ""94.19"", ""37033"": ""5.26"", ""37081"": ""0.55""}",Rockingham|Caswell|Guilford,37157|37033|37081,FALSE,FALSE,America/New_York
27325,35.46321,-79.57477,Robbins,NC,North Carolina,TRUE,,7836,34.3,37125,Moore,"{""37125"": ""99.43"", ""37151"": ""0.57""}",Moore|Randolph,37125|37151,FALSE,FALSE,America/New_York
27326,36.45343,-79.55636,Ruffin,NC,North Carolina,TRUE,,2900,15.9,37157,Rockingham,"{""37157"": ""66.94"", ""37033"": ""33.06""}",Rockingham|Caswell,37157|37033,FALSE,FALSE,America/New_York
27330,35.51635,-79.18718,Sanford,NC,North Carolina,TRUE,,40121,75.3,37105,Lee,"{""37105"": ""97.49"", ""37037"": ""2.04"", ""37125"": ""0.45"", ""37085"": ""0.03""}",Lee|Chatham|Moore|Harnett,37105|37037|37125|37085,FALSE,FALSE,America/New_York
27332,35.37931,-79.13603,Sanford,NC,North Carolina,TRUE,,30743,113,37105,Lee,"{""37105"": ""60.22"", ""37085"": ""39.78""}",Lee|Harnett,37105|37085,FALSE,FALSE,America/New_York
27340,35.94596,-79.31719,Saxapahaw,NC,North Carolina,TRUE,,43,293.8,37001,Alamance,"{""37001"": ""100""}",Alamance,37001,FALSE,FALSE,America/New_York
27341,35.52466,-79.70201,Seagrove,NC,North Carolina,TRUE,,4810,19.6,37151,Randolph,"{""37151"": ""65.07"", ""37125"": ""24.63"", ""37123"": ""10.3""}",Randolph|Moore|Montgomery,37151|37125|37123,FALSE,FALSE,America/New_York
27343,36.50309,-79.09172,Semora,NC,North Carolina,TRUE,,1772,14.9,37145,Person,"{""37145"": ""71.33"", ""37033"": ""28.67""}",Person|Caswell,37145|37033,FALSE,FALSE,America/New_York
27344,35.72929,-79.43188,Siler City,NC,North Carolina,TRUE,,19116,44.5,37037,Chatham,"{""37037"": ""98.4"", ""37151"": ""1.6""}",Chatham|Randolph,37037|37151,FALSE,FALSE,America/New_York
27349,35.89843,-79.41629,Snow Camp,NC,North Carolina,TRUE,,5825,36.9,37001,Alamance,"{""37001"": ""94.18"", ""37037"": ""5.82""}",Alamance|Chatham,37001|37037,FALSE,FALSE,America/New_York
27350,35.80575,-79.88925,Sophia,NC,North Carolina,TRUE,,6412,66.5,37151,Randolph,"{""37151"": ""100""}",Randolph,37151,FALSE,FALSE,America/New_York
27355,35.78963,-79.56858,Staley,NC,North Carolina,TRUE,,2394,26.8,37151,Randolph,"{""37151"": ""79.4"", ""37037"": ""20.6""}",Randolph|Chatham,37151|37037,FALSE,FALSE,America/New_York
27356,35.43919,-79.79799,Star,NC,North Carolina,TRUE,,2759,18.9,37123,Montgomery,"{""37123"": ""90.55"", ""37125"": ""9.45""}",Montgomery|Moore,37123|37125,FALSE,FALSE,America/New_York
27357,36.26818,-79.97697,Stokesdale,NC,North Carolina,TRUE,,8901,81.1,37157,Rockingham,"{""37157"": ""55.64"", ""37081"": ""44.27"", ""37169"": ""0.09""}",Rockingham|Guilford|Stokes,37157|37081|37169,FALSE,FALSE,America/New_York
27358,36.22808,-79.87975,Summerfield,NC,North Carolina,TRUE,,15028,106.5,37081,Guilford,"{""37081"": ""82.31"", ""37157"": ""17.69""}",Guilford|Rockingham,37081|37157,FALSE,FALSE,America/New_York
27360,35.85771,-80.09978,Thomasville,NC,North Carolina,TRUE,,45974,201.4,37057,Davidson,"{""37057"": ""92.32"", ""37151"": ""7.68""}",Davidson|Randolph,37057|37151,FALSE,FALSE,America/New_York
27370,35.81079,-79.99171,Trinity,NC,North Carolina,TRUE,,14409,92.1,37151,Randolph,"{""37151"": ""100""}",Randolph,37151,FALSE,FALSE,America/New_York
27371,35.42018,-79.95884,Troy,NC,North Carolina,TRUE,,8431,20.1,37123,Montgomery,"{""37123"": ""97.43"", ""37151"": ""2.57""}",Montgomery|Randolph,37123|37151,FALSE,FALSE,America/New_York
27376,35.25454,-79.53539,West End,NC,North Carolina,TRUE,,9802,54.3,37125,Moore,"{""37125"": ""100""}",Moore,37125,FALSE,FALSE,America/New_York
27377,36.03823,-79.60259,Whitsett,NC,North Carolina,TRUE,,8612,130.3,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27379,36.3771,-79.34624,Yanceyville,NC,North Carolina,TRUE,,5246,23.7,37033,Caswell,"{""37033"": ""100""}",Caswell,37033,FALSE,FALSE,America/New_York
27401,36.07011,-79.76582,Greensboro,NC,North Carolina,TRUE,,23388,1454.2,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27403,36.0643,-79.82474,Greensboro,NC,North Carolina,TRUE,,22867,1464.9,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27405,36.11603,-79.7354,Greensboro,NC,North Carolina,TRUE,,48879,607.6,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27406,35.99912,-79.76565,Greensboro,NC,North Carolina,TRUE,,63199,351.3,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27407,36.0098,-79.87648,Greensboro,NC,North Carolina,TRUE,,51900,660.5,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27408,36.1031,-79.81418,Greensboro,NC,North Carolina,TRUE,,18323,926.9,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27409,36.09381,-79.94467,Greensboro,NC,North Carolina,TRUE,,17223,342.1,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27410,36.11785,-79.89434,Greensboro,NC,North Carolina,TRUE,,55707,657.8,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27455,36.18377,-79.80763,Greensboro,NC,North Carolina,TRUE,,28791,374.5,37081,Guilford,"{""37081"": ""100""}",Guilford,37081,FALSE,FALSE,America/New_York
27501,35.48576,-78.68494,Angier,NC,North Carolina,TRUE,,21055,132.9,37085,Harnett,"{""37085"": ""69.36"", ""37101"": ""29.24"", ""37183"": ""1.4""}",Harnett|Johnston|Wake,37085|37101|37183,FALSE,FALSE,America/New_York
27502,35.7201,-78.91507,Apex,NC,North Carolina,TRUE,,41455,565,37183,Wake,"{""37183"": ""99.72"", ""37037"": ""0.28""}",Wake|Chatham,37183|37037,FALSE,FALSE,America/New_York
27503,36.15926,-78.8778,Bahama,NC,North Carolina,TRUE,,6377,67.4,37063,Durham,"{""37063"": ""100""}",Durham,37063,FALSE,FALSE,America/New_York
27504,35.39897,-78.51901,Benson,NC,North Carolina,TRUE,,15593,66.6,37101,Johnston,"{""37101"": ""96.3"", ""37085"": ""3.7""}",Johnston|Harnett,37101|37085,FALSE,FALSE,America/New_York
27505,35.4207,-79.002,Broadway,NC,North Carolina,TRUE,,6943,47.2,37085,Harnett,"{""37085"": ""78.24"", ""37105"": ""21.76""}",Harnett|Lee,37085|37105,FALSE,FALSE,America/New_York
27507,36.51271,-78.56306,Bullock,NC,North Carolina,TRUE,,1930,15.6,37077,Granville,"{""37077"": ""87.51"", ""37181"": ""12.49""}",Granville|Vance,37077|37181,FALSE,FALSE,America/New_York
27508,35.95771,-78.24979,Bunn,NC,North Carolina,TRUE,,1413,52.2,37069,Franklin,"{""37069"": ""100""}",Franklin,37069,FALSE,FALSE,America/New_York
27509,36.12849,-78.7758,Butner,NC,North Carolina,TRUE,,6070,156.6,37077,Granville,"{""37077"": ""100""}",Granville,37077,FALSE,FALSE,America/New_York
27510,35.91585,-79.08193,Carrboro,NC,North Carolina,TRUE,,15117,1563.8,37135,Orange,"{""37135"": ""100""}",Orange,37135,FALSE,FALSE,America/New_York
27511,35.76325,-78.78426,Cary,NC,North Carolina,TRUE,,34078,1121.9,37183,Wake,"{""37183"": ""100""}",Wake,37183,FALSE,FALSE,America/New_York
27513,35.80222,-78.80271,Cary,NC,North Carolina,TRUE,,45542,1112.5,37183,Wake,"{""37183"": ""100""}",Wake,37183,FALSE,FALSE,America/New_York
27514,35.96717,-79.04442,Chapel Hill,NC,North Carolina,TRUE,,33208,659.5,37135,Orange,"{""37135"": ""100""}",Orange,37135,FALSE,FALSE,America/New_York
27516,35.91251,-79.15137,Chapel Hill,NC,North Carolina,TRUE,,43036,178.7,37135,Orange,"{""37135"": ""91.33"", ""37037"": ""8.67""}",Orange|Chatham,37135|37037,FALSE,FALSE,America/New_York
27517,35.85024,-79.02484,Chapel Hill,NC,North Carolina,TRUE,,25355,213,37135,Orange,"{""37135"": ""40.53"", ""37037"": ""35.31"", ""37063"": ""24.17""}",Orange|Chatham|Durham,37135|37037|37063,FALSE,FALSE,America/New_York
