zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
48117,42.04999,-83.40922,Carleton,MI,Michigan,TRUE,,10039,70.6,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48118,42.31257,-84.03874,Chelsea,MI,Michigan,TRUE,,12827,56.4,26161,Washtenaw,"{""26161"": ""100""}",Washtenaw,26161,FALSE,FALSE,America/Detroit
48120,42.30697,-83.17394,Dearborn,MI,Michigan,TRUE,,7386,894.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48122,42.28024,-83.17807,Melvindale,MI,Michigan,TRUE,,10348,1466.2,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48124,42.29832,-83.24756,Dearborn,MI,Michigan,TRUE,,28396,1238.1,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48125,42.27791,-83.26539,Dearborn Heights,MI,Michigan,TRUE,,20110,1917.2,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48126,42.32556,-83.18336,Dearborn,MI,Michigan,TRUE,,48424,1907.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48127,42.33659,-83.28293,Dearborn Heights,MI,Michigan,TRUE,,35747,1794.1,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48128,42.32043,-83.25926,Dearborn,MI,Michigan,TRUE,,10495,1713.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48130,42.35419,-83.90324,Dexter,MI,Michigan,TRUE,,15756,97.8,26161,Washtenaw,"{""26161"": ""100""}",Washtenaw,26161,FALSE,FALSE,America/Detroit
48131,41.96572,-83.67235,Dundee,MI,Michigan,TRUE,,7060,54.4,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48133,41.7812,-83.48594,Erie,MI,Michigan,TRUE,,5227,74.7,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48134,42.10714,-83.29339,Flat Rock,MI,Michigan,TRUE,,21937,472.5,26163,Wayne,"{""26163"": ""96.61"", ""26115"": ""3.39""}",Wayne|Monroe,26163|26115,FALSE,FALSE,America/Detroit
48135,42.3244,-83.34119,Garden City,MI,Michigan,TRUE,,26683,1755.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48137,42.46219,-84.0736,Gregory,MI,Michigan,TRUE,,5245,47.7,26093,Livingston,"{""26093"": ""71.25"", ""26161"": ""28.75""}",Livingston|Washtenaw,26093|26161,FALSE,FALSE,America/Detroit
48138,42.13309,-83.15577,Grosse Ile,MI,Michigan,TRUE,,10159,441.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48139,42.45237,-83.80585,Hamburg,MI,Michigan,TRUE,,135,75.7,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,FALSE,FALSE,America/Detroit
48140,41.88134,-83.58142,Ida,MI,Michigan,TRUE,,3251,47.2,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48141,42.29349,-83.31483,Inkster,MI,Michigan,TRUE,,24520,1514.1,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48143,42.45982,-83.85196,Lakeland,MI,Michigan,TRUE,,0,0,26093,Livingston,"{""26093"": ""100""}",Livingston,26093,FALSE,FALSE,America/Detroit
48144,41.75327,-83.62835,Lambertville,MI,Michigan,TRUE,,9545,484.6,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48145,41.85061,-83.46329,La Salle,MI,Michigan,TRUE,,3358,77.2,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48146,42.2433,-83.18113,Lincoln Park,MI,Michigan,TRUE,,36697,2419.6,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48150,42.36843,-83.3726,Livonia,MI,Michigan,TRUE,,25938,835.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48152,42.42583,-83.37459,Livonia,MI,Michigan,TRUE,,31018,988.8,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48154,42.3971,-83.37291,Livonia,MI,Michigan,TRUE,,37293,1239.6,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48157,41.81451,-83.43854,Luna Pier,MI,Michigan,TRUE,,1217,488.9,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48158,42.15601,-84.03098,Manchester,MI,Michigan,TRUE,,7585,31.2,26161,Washtenaw,"{""26161"": ""99.29"", ""26075"": ""0.71""}",Washtenaw|Jackson,26161|26075,FALSE,FALSE,America/Detroit
48159,42.02416,-83.55357,Maybee,MI,Michigan,TRUE,,2615,33.1,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48160,42.08085,-83.67886,Milan,MI,Michigan,TRUE,,13565,65.1,26161,Washtenaw,"{""26161"": ""65.61"", ""26115"": ""34.39""}",Washtenaw|Monroe,26161|26115,FALSE,FALSE,America/Detroit
48161,41.90805,-83.47199,Monroe,MI,Michigan,TRUE,,26254,226.3,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48162,41.96032,-83.4356,Monroe,MI,Michigan,TRUE,,27659,187.5,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48164,42.12697,-83.3909,New Boston,MI,Michigan,TRUE,,8713,114.5,26163,Wayne,"{""26163"": ""99.24"", ""26115"": ""0.76""}",Wayne|Monroe,26163|26115,FALSE,FALSE,America/Detroit
48165,42.50135,-83.6176,New Hudson,MI,Michigan,TRUE,,7506,311.6,26125,Oakland,"{""26125"": ""100""}",Oakland,26125,FALSE,FALSE,America/Detroit
48166,41.9863,-83.29408,Newport,MI,Michigan,TRUE,,11758,170.8,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48167,42.43528,-83.52917,Northville,MI,Michigan,TRUE,,22382,486,26125,Oakland,"{""26125"": ""49.74"", ""26163"": ""44.04"", ""26161"": ""6.22""}",Oakland|Wayne|Washtenaw,26125|26163|26161,FALSE,FALSE,America/Detroit
48168,42.4063,-83.54044,Northville,MI,Michigan,TRUE,,22849,432.6,26163,Wayne,"{""26163"": ""93.58"", ""26161"": ""6.42""}",Wayne|Washtenaw,26163|26161,FALSE,FALSE,America/Detroit
48169,42.46279,-83.949,Pinckney,MI,Michigan,TRUE,,21818,146.1,26093,Livingston,"{""26093"": ""95.09"", ""26161"": ""4.91""}",Livingston|Washtenaw,26093|26161,FALSE,FALSE,America/Detroit
48170,42.36761,-83.53159,Plymouth,MI,Michigan,TRUE,,39470,446.2,26163,Wayne,"{""26163"": ""95.15"", ""26161"": ""4.85""}",Wayne|Washtenaw,26163|26161,FALSE,FALSE,America/Detroit
48173,42.07512,-83.21467,Rockwood,MI,Michigan,TRUE,,12443,418.7,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48174,42.20857,-83.35402,Romulus,MI,Michigan,TRUE,,31633,297.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48176,42.15132,-83.81531,Saline,MI,Michigan,TRUE,,23640,122.8,26161,Washtenaw,"{""26161"": ""99.86"", ""26091"": ""0.14""}",Washtenaw|Lenawee,26161|26091,FALSE,FALSE,America/Detroit
48177,41.80396,-83.58091,Samaria,MI,Michigan,TRUE,,229,142.2,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48178,42.44466,-83.6635,South Lyon,MI,Michigan,TRUE,,35390,270.3,26125,Oakland,"{""26125"": ""61.52"", ""26093"": ""31.16"", ""26161"": ""7.32""}",Oakland|Livingston|Washtenaw,26125|26093|26161,FALSE,FALSE,America/Detroit
48179,42.03561,-83.2534,South Rockwood,MI,Michigan,TRUE,,3686,69.8,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48180,42.226,-83.26882,Taylor,MI,Michigan,TRUE,,61379,1003.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48182,41.79189,-83.57932,Temperance,MI,Michigan,TRUE,,22463,218.7,26115,Monroe,"{""26115"": ""100""}",Monroe,26115,FALSE,FALSE,America/Detroit
48183,42.13585,-83.21932,Trenton,MI,Michigan,TRUE,,42248,879.4,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48184,42.27421,-83.39407,Wayne,MI,Michigan,TRUE,,17279,948.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48185,42.33574,-83.38462,Westland,MI,Michigan,TRUE,,48007,1523.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48186,42.29478,-83.37453,Westland,MI,Michigan,TRUE,,33931,1586.2,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48187,42.32916,-83.48782,Canton,MI,Michigan,TRUE,,50037,1068.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48188,42.28563,-83.48588,Canton,MI,Michigan,TRUE,,41883,896.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48189,42.41212,-83.78537,Whitmore Lake,MI,Michigan,TRUE,,13830,155.5,26161,Washtenaw,"{""26161"": ""54.18"", ""26093"": ""45.82""}",Washtenaw|Livingston,26161|26093,FALSE,FALSE,America/Detroit
48190,42.13155,-83.59377,Whittaker,MI,Michigan,TRUE,,226,247.1,26161,Washtenaw,"{""26161"": ""100""}",Washtenaw,26161,FALSE,FALSE,America/Detroit
48191,42.11987,-83.564,Willis,MI,Michigan,TRUE,,4436,105.3,26161,Washtenaw,"{""26161"": ""95.56"", ""26115"": ""4.44""}",Washtenaw|Monroe,26161|26115,FALSE,FALSE,America/Detroit
48192,42.20834,-83.16162,Wyandotte,MI,Michigan,TRUE,,25044,1837.4,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48193,42.17378,-83.20944,Riverview,MI,Michigan,TRUE,,15754,865.5,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48195,42.20472,-83.20589,Southgate,MI,Michigan,TRUE,,29165,1649.2,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48197,42.19714,-83.62885,Ypsilanti,MI,Michigan,TRUE,,68108,627.3,26161,Washtenaw,"{""26161"": ""100""}",Washtenaw,26161,FALSE,FALSE,America/Detroit
48198,42.27549,-83.58835,Ypsilanti,MI,Michigan,TRUE,,38451,442.1,26161,Washtenaw,"{""26161"": ""100""}",Washtenaw,26161,FALSE,FALSE,America/Detroit
48201,42.34704,-83.06014,Detroit,MI,Michigan,TRUE,,15846,3050.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48202,42.37483,-83.07771,Detroit,MI,Michigan,TRUE,,15816,1835.6,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48203,42.42166,-83.10232,Highland Park,MI,Michigan,TRUE,,23063,1111.4,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48204,42.36576,-83.14294,Detroit,MI,Michigan,TRUE,,23927,1843.3,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48205,42.43315,-82.9811,Detroit,MI,Michigan,TRUE,,33956,2054,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48206,42.3751,-83.10785,Detroit,MI,Michigan,TRUE,,16065,1984.4,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48207,42.3493,-83.0148,Detroit,MI,Michigan,TRUE,,20809,1296,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48208,42.34852,-83.09192,Detroit,MI,Michigan,TRUE,,9026,1102.1,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48209,42.30535,-83.11626,Detroit,MI,Michigan,TRUE,,31624,1800.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48210,42.33622,-83.12832,Detroit,MI,Michigan,TRUE,,30046,2301.9,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48211,42.38134,-83.04578,Detroit,MI,Michigan,TRUE,,6229,575,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48212,42.40942,-83.05601,Hamtramck,MI,Michigan,TRUE,,38162,2751.2,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
48213,42.39794,-82.9954,Detroit,MI,Michigan,TRUE,,22148,1308.7,26163,Wayne,"{""26163"": ""100""}",Wayne,26163,FALSE,FALSE,America/Detroit
